Movie_id,Movie_name,Movie_rating,watch_count,adventure,animation,children,comedy,fantasy,romance,drama,action,crime,thriller,horror,mystery,sci-fi,imax,documentary,war,musical,western,film-noir,(no genres listed)
81975,"statues also die (statues meurent aussi, les) (1953)",3.9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
81979,"monk and the fish, the (le moine et le poisson) (1994)",3.4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
81981,"toy, the (le jouet) (1976)",3.5,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81983,bread and alley (nan va koutcheh) (1970),3.5,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
81985,my ain folk (1973),2.8,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
81987,from the clouds to the resistance (dalla nube alla resistenza) (1979),3.3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
81989,"devil, the (diabel) (1972)",3.5,8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
81991,islander (2006),3.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
81993,red: werewolf hunter (2010),2.5,11,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
82003,"rendez-vous d'anna, les (meetings of anna, the) (1978)",4.2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
82005,"extra man, the (2010)",2.8,31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82007,ingeborg holm (1913),3.4,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
82009,crazy on the outside (2010),2.3,16,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
82011,bad family (paha perhe) (2010),2.2,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
82013,adrift (choi voi) (2009),2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
82015,m (1951),3.6,15,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0
82017,"viking, the (1928)",3.5,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
82022,"reef, the (2010)",3,21,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
82026,mendy: a question of faith (2003),4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
82030,"lesson in love, a (en lektion i kärlek) (1954)",3.4,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
82032,all these women (för att inte tala om alla dessa kvinnor) (1964),2.9,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82035,cocaine cowboys ii: hustlin' with the godmother (2008),3.4,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
82037,"tillman story, the (2010)",3.6,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
82041,"loved ones, the (2009)",3.4,73,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
82043,little red flowers (kan shang qu hen mei) (2006),3.1,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
82045,madam satan (1930),3,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
82047,"sun also rises, the (tai yang zhao chang sheng qi) (2007)",3.6,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
82049,"hitch hike (autostop rosso sangue) (naked prey, the) (1977)",3.5,4,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
82051,dishonored (1931),3.2,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
82053,casino jack (2010),3.2,128,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
82055,"devil to pay!, the (1930)",3.8,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82059,farewell (l'affaire farewell) (2009),3.6,38,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
82061,to paint or make love (peindre ou faire l'amour) (2005),2.4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82063,let it rain (parlez-moi de la pluie) (2008),3.1,13,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
82066,london river (2009),3.1,17,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
82068,police (1985),3,5,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
82070,underworld u.s.a. (1961),3.1,8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
82088,vincent wants to sea (vincent will meer) (2010),3.7,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
82093,london boulevard (2010),3.2,103,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
82095,skyline (2010),2.3,311,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
82097,karthik calling karthik (2010),3.8,6,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
82102,sex & drugs & rock & roll (2010),3.8,14,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
82106,last of the red hot lovers (1972),2.8,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82108,against the current (2009),3.2,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
82110,october country (2009),2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
82115,home for christmas (hjem til jul) (2010),2.8,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
82119,the reverse (2009),3.8,3,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
82121,"verdict, the (1946)",3.8,14,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0
82123,pay or die (1960),3.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
82129,"passionate friends, the (a.k.a. one woman's story) (1949)",2.9,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
82131,men in war (1957),3.6,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
82139,not forgotten (2009),2.8,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
82141,"brotherhood, the (1968)",2.5,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
82143,alone in the wilderness (2004),4,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
82150,bunny and the bull (2009),3.7,60,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
82152,beastly (2011),2.9,152,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
82154,get educated: paathshaala (2010),1.5,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
82157,august mordum's underground (2003),2.8,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
82167,love and other drugs (2010),3.4,566,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
82169,"chronicles of narnia: the voyage of the dawn treader, the (2010)",3.3,526,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82173,tiny furniture (2010),3.4,98,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82175,lovers of hate (2010),3.4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82179,"high wind in jamaica, a (1965)",3.2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
82182,if i had a million (1932),3.6,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
82184,killer mccoy (1947),2.8,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
82186,it's alive 2: it lives again (1978),2.8,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
82188,"man i love, the (1947)",3.2,5,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
82194,track of the cat (1954),3.8,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
82196,intruder in the dust (1949),3.8,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
82202,"tourist, the (2010)",3.1,657,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
82209,chatroom (2010),2.8,15,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
82227,"man called peter, a (1955)",3.3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
82235,"story of three loves, the (1953)",2.5,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
82240,suck (2009),3.2,28,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
82242,rare exports: a christmas tale (rare exports) (2010),3.6,344,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
82244,13 (2010),3.1,116,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
82246,"human experience, the (2008)",3.3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
82261,breaking the maya code (2008),3.7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
82269,triple agent (2004),3.4,7,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
82271,western (1997),3.5,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82274,doppelganger (dopperugengâ) (2003),3,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
82276,days and clouds (giorni e nuvole) (2007),3.4,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
82280,workingman's death (2005),3.8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
82283,secret ceremony (1968),3.8,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
82298,buchanan rides alone (1958),3.3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
82300,cotton comes to harlem (1970),3.3,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
82302,dillinger is dead (dillinger è morto) (1969),3.6,14,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
82304,"mirror, the (ayneh) (1997)",3.7,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
82306,"student prince in old heidelberg, the (1927)",3.8,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
82308,illustrious corpses (cadaveri eccellenti) (1976),3.9,5,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
82311,hands across the table (1935),3.8,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82313,nightfall (1957),3.5,10,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
82315,"beau serge, le (1958)",3,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
82320,fate (yazgi) (2001),2.8,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
82322,"father of my children, the (le père de mes enfants) (2009)",3.4,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
82324,bal (honey) (2010),3,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
82326,seven invisible men (septyni nematomi zmones) (2005),4.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
82328,one fine spring day (bomnaleun ganda) (2001),4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
82330,"blossoming of maximo oliveros, the (ang pagdadalaga ni maximo oliveros) (2005)",3,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
82332,"outlaw and his wife, the (a.k.a. you and i) (berg-ejvind och hans hustru) (1918)",4,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
82335,"silent world, the (le monde du silence) (1956)",3.6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
82337,four heads are better than one (un homme de tête) (1898),3.8,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82353,solo sunny (1980),3.5,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
82356,boy interrupted (2008),3.2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
82358,caribe (2004),3.5,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
82360,rammbock (2010),3.2,25,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
82362,"pyramid of triboulet, the (la pyramide de triboulet) (1899)",3.6,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82364,conversation piece (gruppo di famiglia in un interno) (1974),3.5,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
82366,hatchet ii (2010),2.8,23,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
82368,alabama's ghost (1973),2.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
82370,"master and margaret, the (il maestro e margherita) (1972)",3.5,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
82378,all good things (2010),3.1,161,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
82380,night catches us (2010),3.2,12,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
82382,"interrogation, the (kuulustelu) (2009)",3.7,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
82384,hôtel des invalides (1952),3.4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
82386,shades of fern (stín kapradiny) (1984),3.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
82388,"sergeant, the (1968)",2.8,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
82390,different from the others (anders als die andern) (1919),3.5,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
82393,stray dogs (sag-haye velgard) (2004),2.5,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
82395,saving shiloh (2006),2.8,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
82397,"last summer of la boyita, the (el último verano de la boyita) (2009)",3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
82420,pray the devil back to hell (2008),3.5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
82438,tali-ihantala 1944 (2007),2.8,10,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
82447,"tomorrow, when the war began (2010)",3.2,77,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
82449,i love you too (2010),1.5,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82452,frozen (2007),3.2,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
82454,days of glory (1944),3.3,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
82459,true grit (2010),3.9,3487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
82461,tron: legacy (2010),3.4,1705,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
82463,another year (2010),3.7,250,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
82465,it's alive iii: island of the alive (1987),2.4,7,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
82467,forever amber (1947),2.8,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
82469,billy the kid (1941),2.9,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
82476,interrupted melody (1955),4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
82491,cooperstown (1993),2.8,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
82499,how do you know (2010),2.8,175,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
82525,nömadak tx (2006),3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
82527,barney's version (2010),3.6,223,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
82529,soo (art of revenge) (2007),0.5,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
82531,one foot in heaven (1941),2.9,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
82534,"company men, the (2010)",3.4,199,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
82536,"mad miss manton, the (1938)",3.1,8,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
82564,"last of the mohicans, the (1936)",3.3,40,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
82567,riffraff (1936),2.8,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
82581,dying breed (2008),1.9,10,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
82584,"great waltz, the (1938)",3,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
82589,mother and child (2009),3.6,70,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
82591,adventures of power (2008),2.5,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
82593,how to seduce difficult women (2009),1.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82595,great communist bank robbery (marele jaf comunist) (2004),3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
82597,"catered affair, the (1956)",3.5,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
82602,titanic town (1998),2.8,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
82606,life in flight (2008),2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
82608,zerophilia (2005),3.2,10,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82631,duelist (hyeongsa) (2005),3.5,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
82633,"kuroneko (black cat from the grove, the) (yabu no naka no kuroneko) (1968)",3.6,28,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
82635,glue (2006),3.1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
82638,under the sun of satan (sous le soleil de satan) (1987),3,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
82641,"one-armed swordsman, the (dubei dao) (1967)",3.2,8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
82643,top of the food chain (a.k.a. invasion!) (1999),2.9,5,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
82667,i saw the devil (akmareul boatda) (2010),3.7,298,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
82669,"night train murders (last stop on the night train) (ultimo treno della notte, l') (1975)",3,7,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
82671,7 virgins (7 vírgenes) (2005),3.2,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
82673,unmade beds (2009),3.4,11,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
82676,hannie caulder (1971),3.1,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
82678,"breach, the (rupture, la) (1970)",3.7,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
82680,stars in my crown (1950),4,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
82682,mickey one (1965),3.1,8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
82684,trash humpers (2009),3,26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
82698,demonic toys (1992),2.1,8,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
82701,life is all you get (das leben ist eine baustelle.) (1997),3.7,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
82703,we are the night (wir sind die nacht) (2010),3.4,19,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
82705,"desert of the tartars, the (deserto dei tartari, il) (1976)",3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
82711,valley of the bees (údolí vcel) (1968),3.9,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
82713,"devil's trap, the (dáblova past) (1962)",4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
82715,morsian yllättää (1941),2.8,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82722,"sarah, plain and tall (1991)",3.2,21,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
82726,black sheep (schwarze schafe) (2006),2.8,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82732,new york confidential (1955),3.2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
82739,"garfield christmas special, a (1987)",3.3,22,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
82744,faster (2010),3.2,197,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
82747,"insect woman, the (nippon konchûki) (1963)",3.3,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
82749,pigs and battleships (hogs and warships) (the flesh is hot) (buta to gunkan) (1961),3.4,11,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
82751,from b movie to cult film: western (2005),2.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
82753,life as a fatal sexually transmitted disease (zycie jako smiertelna choroba przenoszona droga plciowa) (2000),3.2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
82759,on the silver globe (na srebrnym globie) (1988),3.2,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
82765,little big soldier (da bing xiao jiang) (2010),3.5,34,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
82767,rabbit hole (2010),3.5,281,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
82770,nights and weekends (2008),3.2,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
82772,hotte in paradise (hotte im paradies) (2003),3.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
82834,elena and her men (paris does strange things) (elena et les hommes) (1956),3.1,7,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
82836,"life of reilly, the (2006)",3.9,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82840,"home song stories, the (2007)",3.2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
82842,"lottery, the (2010)",3.4,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
82848,one week (1920),3.8,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82850,convict 13 (1920),3.5,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82852,little fockers (2010),2.7,370,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82854,gulliver's travels (2010),2.5,210,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82857,sweetgrass (2009),3.1,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
82877,moonlight serenade (2009),1.8,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
82902,chori chori chupke chupke (2001),2.7,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
82904,"return of the king, the (1980)",3.3,29,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
82906,baghban (2003),3.4,8,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
82909,take the high ground! (1953),2.8,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
82911,"cowboy and the lady, the (1938)",3.1,5,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
82915,"tiger's tail, the (2006)",2.8,4,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
82917,blood and concrete (blood & concrete: a love story) (1991),3.5,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
82920,thirst (a.k.a. three strange loves) (törst) (1949),2.9,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
82926,klown: the movie (klovn) (2010),3.7,43,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82928,nude nuns with big guns (2010),2.6,19,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
82931,"last circus, the (balada triste de trompeta) (sad trumpet ballad, a) (2010)",3,38,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
82934,"most dangerous man in america: daniel ellsberg and the pentagon papers, the (2009)",3.7,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
82976,"scarecrow, the (1920)",3.6,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82978,neighbors (1920),3.4,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82980,mujhse shaadi karogi (2004),2.2,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82982,primrose path (1940),2.8,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
82984,mission to moscow (1943),3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
82991,stalin (1992),3.3,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
83004,tere bin laden (2010),4.1,9,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
83006,"scientist, the (2010)",3.6,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
